["/Users/kai/fivestars/fhack/receipts-4/1494458590-fc5aadbb19c04a8cbae6992ea6044431-6ac743b-YH9xsL.receipt", [[0, 1]]]
["receipts-4/1494458676-2e1ad5404b68489c8438f664a6fc7a0c-374fb9d5-FLstZ8.receipt", [[0, 1]]]
["receipts-4/1494458891-3c728c0f48f74bff8656c4de5813f181-7c835cc1-umH0yu.receipt", [[0, 3]]]
["receipts-4/1494459213-1425c8ff5a0b4c7a96d5d83a8a9e7da8-cc907d87-8y72Mc.receipt", [[0, 1]]]
["receipts-4/1494459736-8e39d450e44e4136ae36cd66eec3d7b9-5706ac22-7jbRQE.receipt", [[0, 1]]]
["receipts-4/1494459839-a6d2e725fbbd4cdc8607d91817e44c83-cc045f74-QhP01S.receipt", [[0, 3]]]
["receipts-4/1494459997-64d99ed15b9e45deb6c40a8f78e6d84d-ba64f04f-0U7iPS.receipt", [[0, 3]]]
["receipts-4/1494460211-b0fbd89c32ca442abf0e70aeead222ef-52e8c10a-iN1JmE.receipt", [[0, 1]]]
["receipts-4/1494460253-17517f9776754553a3873d8c39bbeaf7-e9cd2eaf-PpL8CD.receipt", [[0, 0]]]
["receipts-4/1494460577-0bf3e24f1e234a1e9edfa4695f5e7745-80f9a237-Hy_1AQ.receipt", [[0, 3]]]
["receipts-4/1494461245-85aae9ac65914d3eaa5109f596547fcc-bcb8f9d4-6QrAQ-.receipt", [[0, 3]]]
["receipts-4/1494461349-d4cc79cec1f241378f6ca1a918dcf467-f0761741-QwdnsL.receipt", [[0, 3]]]
["receipts-4/1494461584-ee1c23d59b3249a8bb806db529d33ec3-de4084c4-ZTI-xp.receipt", [[0, 3]]]
["receipts-4/1494461972-8c1649aaf3f54c2b98a9058454eb464c-2f5f3eb-oZ4vYG.receipt", [[0, 3]]]
["receipts-4/1494462225-c037d895371a46dd9c5e49a249dc1457-fabeefc-yNysh5.receipt", [[0, 3]]]
["receipts-4/1494462260-0501d41ec822434e93c6bd69914b35b4-f0db42ee--EswWE.receipt", [[0, 1]]]
["receipts-4/1494462276-88c6373f20f6474fb4249f4dbc42698c-25e696cc--xNQwk.receipt", [[0, 3]]]
["receipts-4/1494462357-2bd3e4dd55b54d47be8193380d9bdcf7-841cfa76-J_PZEo.receipt", [[0, 0]]]
["receipts-4/1494462420-84ff005194854b6499cc383b95b2ec56-e2460429-sjwUpX.receipt", [[0, 3]]]
["receipts-4/1494462468-8fcf3d38daf74dc6a1f85971762bc206-986dea18-jfF7E7.receipt", [[0, 3]]]
["receipts-4/1494462474-41e7dd5eba7d4a3e93f4878a503c6356-99a753e9-zxwzVH.receipt", [[0, 0]]]
["receipts-4/1494462480-a29a7e87fcd34fc9ba0c708b1d910f48-3ff68296-wqcjid.receipt", [[0, 3]]]
["receipts-4/1494462490-65d7450535a54fe287fabee6b6d69a4c-e8054985-AhbnAA.receipt", [[0, 1]]]
["receipts-4/1494462508-81ca519cdadf481b9f1545fdecc74cdd-27881922--xwTJI.receipt", [[0, 0]]]
["receipts-4/1494462585-c973dce8c4254a0baa2f0079673a2b93-db8d1e13-P55z79.receipt", [[0, 3]]]
["receipts-4/1494462614-1e010b3cc4dc4dccba0e6b7ef5464493-83ecc244-lFeXAD.receipt", [[0, 3]]]
["receipts-4/1494462658-5993ad73555f417a94414851db7255a0-6706607a-5ZDYyG.receipt", [[0, 3]]]
["receipts-4/1494462783-51d55f9806364863bfbd6523419f1390-4e256fa4-pEOZ6A.receipt", [[0, 0]]]
["receipts-4/1494462813-b55e5ce3f4ea408399cde19b062215f8-6ffc254f-SxlfuJ.receipt", [[0, 3]]]
["receipts-4/1494462928-27a67e3ffa5243f9a8e5ccb962021373-904c4f4-3e_JyA.receipt", [[0, 2]]]
["receipts-4/1494462928-27a67e3ffa5243f9a8e5ccb962021373-904c4f4-3e_JyA.receipt", [[0, 2]]]
["receipts-4/1494462928-27a67e3ffa5243f9a8e5ccb962021373-904c4f4-3e_JyA.receipt", [[0, 2]]]
["receipts-4/1494462968-ce0f8f3f765549b1866ea4557a139b41-f6fa2dc6--nIz5y.receipt", [[0, 1]]]
["receipts-4/1494463047-e2b87f08211143098ba047954b5c818b-8d5f3a41-wURG7q.receipt", [[0, 1]]]
["receipts-4/1494463206-4f992f9b544a485587128b30e798c0b8-56a90bb2-p8aq5e.receipt", [[0, 3]]]
["receipts-4/1494463286-1979c4bca69543bca423996b46a71eec-273ad740-OBeQvx.receipt", [[0, 3]]]
["receipts-4/1494463300-609ea612178f489d86f99df34fb19c60-bf2a3cbb-OyOfia.receipt", [[0, 0]]]
["receipts-4/1494463325-003ffc8741a6456faac673fb44746cc8-ab12e2c8-sKzmer.receipt", [[0, 3]]]
["receipts-4/1494463334-cff000888fc041f9a86612b4daccff57-782039c0-knp4uf.receipt", [[0, 3]]]
["receipts-4/1494463365-a959072d606041109fe5879c78f9f38a-14ae3358-8taLms.receipt", [[0, 1]]]
["receipts-4/1494463440-b192ab15f7ba46ca99d446eecdc11d65-4e5fcb67-IKNJaP.receipt", [[0, 3]]]
["receipts-4/1494463461-e52ccdb548ce40dfb1294f783ae059bf-d6a8fe65-1ePgUG.receipt", [[0, 0]]]
["receipts-4/1494463510-4cfab7a8487640598db80c4218833e58-dfd18da-aJThLv.receipt", [[0, 0]]]
["receipts-4/1494463618-f3c96883d5664b91a847b9a1227b3f5e-f5412419-FX6BxX.receipt", [[0, 3]]]
["receipts-4/1494463645-60e34fd8c026485895488f20ee0e8eef-6a6b4ef4-EEOU7m.receipt", [[0, 0]]]
["receipts-4/1494463686-7e7cf13d58f948bb8c214126ea8e5ab9-532c475e-Fd2pkN.receipt", [[0, 0]]]
["receipts-4/1494463719-5bffb96ebd464bfea2194ba82294b99c-5cf3763a-GGZEHK.receipt", [[0, 3]]]
["receipts-4/1494463775-89e36e7534ad47599199d310a3ce2f71-f903d86f-G4zzZH.receipt", [[0, 2]]]
["receipts-4/1494463852-b13f7f07fa0e410b859a0f6810508743-7e485354-ZcWgL7.receipt", [[0, 3]]]
["receipts-4/1494463869-802a0457635b4704afd6c2aa15164a82-1c044b8c-JS5BtC.receipt", [[0, 0]]]
["receipts-4/1494463879-7330dc5fad074a2486fc81c6c0d29ece-9219a0b1-GW0VR5.receipt", [[0, 3]]]
["receipts-4/1494463920-79450218764b46078eb9e6960bbfd332-282b9964-Uds21t.receipt", [[0, 3]]]
["receipts-4/1494463947-141ba14fcdaf4a89a2dc9726ad3bf0fe-b0afe99c-SOprn0.receipt", [[0, 3]]]
["receipts-4/1494463971-065ea01f05454a55828f3a8e7b2bbde8-66a9c8ab-7nUtX8.receipt", [[0, 0]]]
["receipts-4/1494464018-c1380912120f45ee85c2c1f6ad77d2f7-5cfccef4-c05paS.receipt", [[0, 3]]]
["receipts-4/1494464020-cb74ee0d4ae44217a44c16b6720ef210-33d4f9cb-fFYsrz.receipt", [[0, 3]]]
["receipts-4/1494464145-61e882cfb29b4fbf9240f6ee545581a5-51d4691d-ZMRPBN.receipt", [[0, 0]]]
["receipts-4/1494464156-0ace268b5eeb489193c80be2a559a0d4-a58f1bd5-EBmhXX.receipt", [[0, 3]]]
["receipts-4/1494464179-3d007ad238594bb3969a25f90cd13d53-57d67dbb-YFH6sQ.receipt", [[0, 3]]]
["receipts-4/1494464218-968ab56d5ec144bf8695d6c230d6b604-649a57bd-fxbPMe.receipt", [[0, 2]]]
["receipts-4/1494464296-0db15c90c79d41d7ac3cc20e8ced8c50-5c982eba-rQBGrU.receipt", [[0, 3]]]
["receipts-4/1494464320-81ca519cdadf481b9f1545fdecc74cdd-a296141-A2YCSU.receipt", [[0, 0]]]
["receipts-4/1494464387-2e1ad5404b68489c8438f664a6fc7a0c-50dbe23a-5_XTAm.receipt", [[0, 1]]]
["receipts-4/1494464419-9d9ed2dae3b349a9a8adecd682254c83-315b791-F0l0or.receipt", [[0, 3]]]
["receipts-4/1494464444-b1615127d40c49a1a7603dc7cc4b0fd0-96e5c25e-I37D4h.receipt", [[0, 1]]]
["receipts-4/1494464451-c1d97d6fcb524e1dbf2c8509b690042d-973c7f34-PhN2m0.receipt", [[0, 3]]]
["receipts-4/1494464457-2aa909c617744aebb895e5ed162a7adb-e97db307-C2Spj-.receipt", [[0, 3]]]
["receipts-4/1494464495-5b9047d0e77a4c6eb8046504e47c824c-31b070be-eYm05P.receipt", [[0, 3]]]
["receipts-4/1494464602-b3eaaa9143734a45a9566f0ee5a8e751-ea9fef7d-Ddsr3M.receipt", [[0, 1]]]
["receipts-4/1494464660-60ce25b64c8445e99ea14c34c6136ef7-43ecc2d-Gcy0PI.receipt", [[0, 3]]]
["receipts-4/1494464712-59002e3fbc5241a48afd337d82adb05b-d42ff5dc-graXo6.receipt", [[0, 3]]]
["receipts-4/1494464748-0ace268b5eeb489193c80be2a559a0d4-738be96-wtPI5t.receipt", [[0, 2]]]
["receipts-4/1494464814-a4e6659061ea4afc8b14d8daee58071f-ec5ddf61-ypdV95.receipt", [[0, 2]]]
